start_pacific,end_pacific,duration_sec,video_id,url
2026-09-06 12:00:10 AM,12:00:53 AM,43,v2866701819,https://www.twitch.tv/videos/2866701819
2026-09-06 12:01:05 AM,12:01:47 AM,42,v2866702232,https://www.twitch.tv/videos/2866702232
2026-09-06 12:01:57 AM,12:02:38 AM,41,v2866702600,https://www.twitch.tv/videos/2866702600
2026-09-06 12:02:50 AM,12:03:29 AM,39,v2866702925,https://www.twitch.tv/videos/2866702925
2026-09-06 12:03:40 AM,12:04:15 AM,35,v2866703297,https://www.twitch.tv/videos/2866703297
2026-09-06 12:04:25 AM,12:04:58 AM,33,v2866703619,https://www.twitch.tv/videos/2866703619
2026-09-06 12:05:09 AM,12:05:41 AM,32,v2866703941,https://www.twitch.tv/videos/2866703941
2026-09-06 12:05:52 AM,12:06:24 AM,32,v2866704223,https://www.twitch.tv/videos/2866704223
2026-09-06 12:06:34 AM,12:07:06 AM,32,v2866704509,https://www.twitch.tv/videos/2866704509
2026-09-06 12:07:16 AM,12:07:52 AM,36,v2866704797,https://www.twitch.tv/videos/2866704797
2026-09-06 12:08:02 AM,12:08:40 AM,38,v2866705085,https://www.twitch.tv/videos/2866705085
2026-09-06 12:08:51 AM,12:09:29 AM,38,v2866705364,https://www.twitch.tv/videos/2866705364
2026-09-06 12:09:40 AM,12:10:18 AM,38,v2866705689,https://www.twitch.tv/videos/2866705689
2026-09-06 12:10:29 AM,12:11:08 AM,39,v2866705995,https://www.twitch.tv/videos/2866705995
2026-09-06 12:11:19 AM,12:11:58 AM,39,v2866706349,https://www.twitch.tv/videos/2866706349
2026-09-06 12:12:08 AM,12:12:45 AM,37,v2866706689,https://www.twitch.tv/videos/2866706689
2026-09-06 12:12:57 AM,12:13:38 AM,41,v2866706978,https://www.twitch.tv/videos/2866706978
2026-09-06 12:13:49 AM,12:14:29 AM,40,v2866707299,https://www.twitch.tv/videos/2866707299
2026-09-06 12:14:40 AM,12:15:20 AM,40,v2866707631,https://www.twitch.tv/videos/2866707631
2026-09-06 12:15:31 AM,12:16:10 AM,39,v2866707919,https://www.twitch.tv/videos/2866707919
2026-09-06 12:16:21 AM,12:17:02 AM,41,v2866708207,https://www.twitch.tv/videos/2866708207
2026-09-06 12:17:12 AM,12:17:49 AM,37,v2866708509,https://www.twitch.tv/videos/2866708509
2026-09-06 12:18:01 AM,12:18:38 AM,37,v2866708840,https://www.twitch.tv/videos/2866708840
2026-09-06 12:18:49 AM,12:19:29 AM,40,v2866709199,https://www.twitch.tv/videos/2866709199
2026-09-06 12:19:40 AM,12:20:18 AM,38,v2866709544,https://www.twitch.tv/videos/2866709544
2026-09-06 12:20:28 AM,12:21:02 AM,34,v2866709819,https://www.twitch.tv/videos/2866709819
2026-09-06 12:21:13 AM,12:21:46 AM,33,v2866710100,https://www.twitch.tv/videos/2866710100
2026-09-06 12:21:57 AM,12:22:30 AM,33,v2866710360,https://www.twitch.tv/videos/2866710360
2026-09-06 12:22:40 AM,12:23:13 AM,33,v2866710620,https://www.twitch.tv/videos/2866710620
2026-09-06 12:23:24 AM,12:24:04 AM,40,v2866710888,https://www.twitch.tv/videos/2866710888
2026-09-06 12:24:15 AM,12:24:51 AM,36,v2866711198,https://www.twitch.tv/videos/2866711198
2026-09-06 12:25:01 AM,12:25:37 AM,36,v2866711496,https://www.twitch.tv/videos/2866711496
2026-09-06 12:25:48 AM,12:26:34 AM,46,v2866711835,https://www.twitch.tv/videos/2866711835
2026-09-06 12:26:46 AM,12:27:34 AM,48,v2866712233,https://www.twitch.tv/videos/2866712233
2026-09-06 12:27:45 AM,12:28:31 AM,46,v2866712615,https://www.twitch.tv/videos/2866712615
2026-09-06 12:28:43 AM,12:29:30 AM,47,v2866712980,https://www.twitch.tv/videos/2866712980
2026-09-06 12:29:41 AM,12:30:29 AM,48,v2866713328,https://www.twitch.tv/videos/2866713328
2026-09-06 12:30:40 AM,12:31:28 AM,48,v2866713734,https://www.twitch.tv/videos/2866713734
2026-09-06 12:31:39 AM,12:32:22 AM,43,v2866714140,https://www.twitch.tv/videos/2866714140
2026-09-06 12:32:33 AM,12:33:09 AM,36,v2866714507,https://www.twitch.tv/videos/2866714507
2026-09-06 12:33:19 AM,12:33:55 AM,36,v2866714830,https://www.twitch.tv/videos/2866714830
2026-09-06 12:34:06 AM,12:34:51 AM,45,v2866715095,https://www.twitch.tv/videos/2866715095
2026-09-06 12:35:02 AM,12:35:48 AM,46,v2866715413,https://www.twitch.tv/videos/2866715413
2026-09-06 12:35:58 AM,12:36:43 AM,45,v2866715799,https://www.twitch.tv/videos/2866715799
2026-09-06 12:36:55 AM,12:37:39 AM,44,v2866716134,https://www.twitch.tv/videos/2866716134
2026-09-06 12:37:50 AM,12:38:42 AM,52,v2866716464,https://www.twitch.tv/videos/2866716464
2026-09-06 12:38:53 AM,12:39:43 AM,50,v2866716850,https://www.twitch.tv/videos/2866716850
2026-09-06 12:39:54 AM,12:40:46 AM,52,v2866717253,https://www.twitch.tv/videos/2866717253
2026-09-06 12:40:57 AM,12:41:49 AM,52,v2866717712,https://www.twitch.tv/videos/2866717712
2026-09-06 12:42:00 AM,12:42:55 AM,55,v2866718092,https://www.twitch.tv/videos/2866718092
2026-09-06 12:43:06 AM,12:44:04 AM,58,v2866718495,https://www.twitch.tv/videos/2866718495
2026-09-06 12:44:16 AM,12:45:06 AM,50,v2866718885,https://www.twitch.tv/videos/2866718885
2026-09-06 12:45:18 AM,12:46:10 AM,52,v2866719234,https://www.twitch.tv/videos/2866719234
2026-09-06 12:46:21 AM,12:47:13 AM,52,v2866719642,https://www.twitch.tv/videos/2866719642
2026-09-06 12:47:24 AM,12:48:05 AM,41,v2866720053,https://www.twitch.tv/videos/2866720053
2026-09-06 12:48:16 AM,12:48:57 AM,41,v2866720368,https://www.twitch.tv/videos/2866720368
2026-09-06 12:49:08 AM,12:49:44 AM,36,v2866720674,https://www.twitch.tv/videos/2866720674
2026-09-06 12:49:55 AM,12:50:28 AM,33,v2866720947,https://www.twitch.tv/videos/2866720947
2026-09-06 12:50:38 AM,12:51:09 AM,31,v2866721205,https://www.twitch.tv/videos/2866721205
2026-09-06 12:51:21 AM,12:51:52 AM,31,v2866721480,https://www.twitch.tv/videos/2866721480
2026-09-06 12:52:02 AM,12:52:33 AM,31,v2866721750,https://www.twitch.tv/videos/2866721750
2026-09-06 12:52:44 AM,12:53:15 AM,31,v2866722008,https://www.twitch.tv/videos/2866722008
2026-09-06 12:53:26 AM,12:54:04 AM,38,v2866722288,https://www.twitch.tv/videos/2866722288
2026-09-06 12:54:14 AM,12:54:52 AM,38,v2866722629,https://www.twitch.tv/videos/2866722629
2026-09-06 12:55:03 AM,12:55:42 AM,39,v2866722965,https://www.twitch.tv/videos/2866722965
2026-09-06 12:55:53 AM,12:56:33 AM,40,v2866723257,https://www.twitch.tv/videos/2866723257
2026-09-06 12:56:43 AM,12:57:22 AM,39,v2866723603,https://www.twitch.tv/videos/2866723603
2026-09-06 12:57:33 AM,12:58:14 AM,41,v2866723953,https://www.twitch.tv/videos/2866723953
2026-09-06 12:58:25 AM,12:59:06 AM,41,v2866724282,https://www.twitch.tv/videos/2866724282
2026-09-06 12:59:17 AM,01:00:00 AM,43,v2866724647,https://www.twitch.tv/videos/2866724647
2026-09-06 01:00:11 AM,01:00:54 AM,43,v2866725115,https://www.twitch.tv/videos/2866725115
2026-09-06 01:01:06 AM,01:01:44 AM,38,v2866725610,https://www.twitch.tv/videos/2866725610
2026-09-06 01:01:55 AM,01:02:35 AM,40,v2866725976,https://www.twitch.tv/videos/2866725976
2026-09-06 01:02:45 AM,01:03:24 AM,39,v2866726323,https://www.twitch.tv/videos/2866726323
2026-09-06 01:03:35 AM,01:04:14 AM,39,v2866726654,https://www.twitch.tv/videos/2866726654
2026-09-06 01:04:25 AM,01:05:07 AM,42,v2866726966,https://www.twitch.tv/videos/2866726966
2026-09-06 01:05:18 AM,01:05:57 AM,39,v2866727318,https://www.twitch.tv/videos/2866727318
2026-09-06 01:06:09 AM,01:06:48 AM,39,v2866727657,https://www.twitch.tv/videos/2866727657
2026-09-06 01:06:59 AM,01:07:39 AM,40,v2866728002,https://www.twitch.tv/videos/2866728002
2026-09-06 01:07:50 AM,01:08:28 AM,38,v2866728356,https://www.twitch.tv/videos/2866728356
2026-09-06 01:08:38 AM,01:09:15 AM,37,v2866728675,https://www.twitch.tv/videos/2866728675
2026-09-06 01:09:26 AM,01:10:04 AM,38,v2866728957,https://www.twitch.tv/videos/2866728957
2026-09-06 01:10:14 AM,01:10:48 AM,34,v2866729269,https://www.twitch.tv/videos/2866729269
2026-09-06 01:10:59 AM,01:11:31 AM,32,v2866729565,https://www.twitch.tv/videos/2866729565
2026-09-06 01:11:41 AM,01:12:13 AM,32,v2866729836,https://www.twitch.tv/videos/2866729836
2026-09-06 01:12:24 AM,01:13:00 AM,36,v2866730072,https://www.twitch.tv/videos/2866730072
2026-09-06 01:13:11 AM,01:13:47 AM,36,v2866730397,https://www.twitch.tv/videos/2866730397
2026-09-06 01:13:58 AM,01:14:34 AM,36,v2866730691,https://www.twitch.tv/videos/2866730691
2026-09-06 01:14:44 AM,01:15:20 AM,36,v2866731011,https://www.twitch.tv/videos/2866731011
2026-09-06 01:15:31 AM,01:16:07 AM,36,v2866731341,https://www.twitch.tv/videos/2866731341
2026-09-06 01:16:19 AM,01:16:53 AM,34,v2866731632,https://www.twitch.tv/videos/2866731632
2026-09-06 01:17:04 AM,01:17:38 AM,34,v2866731929,https://www.twitch.tv/videos/2866731929
2026-09-06 01:17:49 AM,01:18:24 AM,35,v2866732226,https://www.twitch.tv/videos/2866732226
2026-09-06 01:18:35 AM,01:19:10 AM,35,v2866732492,https://www.twitch.tv/videos/2866732492
2026-09-06 01:19:22 AM,01:19:59 AM,37,v2866732767,https://www.twitch.tv/videos/2866732767
2026-09-06 01:20:09 AM,01:20:44 AM,35,v2866733060,https://www.twitch.tv/videos/2866733060
2026-09-06 01:20:55 AM,01:21:29 AM,34,v2866733374,https://www.twitch.tv/videos/2866733374
2026-09-06 01:21:40 AM,01:22:16 AM,36,v2866733692,https://www.twitch.tv/videos/2866733692
2026-09-06 01:22:27 AM,01:23:03 AM,36,v2866734016,https://www.twitch.tv/videos/2866734016
2026-09-06 01:23:13 AM,01:23:48 AM,35,v2866734301,https://www.twitch.tv/videos/2866734301
2026-09-06 01:23:59 AM,01:24:36 AM,37,v2866734581,https://www.twitch.tv/videos/2866734581
2026-09-06 01:24:46 AM,01:25:23 AM,37,v2866734864,https://www.twitch.tv/videos/2866734864
2026-09-06 01:25:34 AM,01:26:07 AM,33,v2866735148,https://www.twitch.tv/videos/2866735148
2026-09-06 01:26:17 AM,01:26:51 AM,34,v2866735389,https://www.twitch.tv/videos/2866735389
2026-09-06 01:27:02 AM,01:27:36 AM,34,v2866735662,https://www.twitch.tv/videos/2866735662
2026-09-06 01:27:47 AM,01:28:18 AM,31,v2866735969,https://www.twitch.tv/videos/2866735969
2026-09-06 01:28:29 AM,01:29:00 AM,31,v2866736231,https://www.twitch.tv/videos/2866736231
2026-09-06 01:29:11 AM,01:29:45 AM,34,v2866736550,https://www.twitch.tv/videos/2866736550
2026-09-06 01:29:56 AM,01:30:28 AM,32,v2866736820,https://www.twitch.tv/videos/2866736820
2026-09-06 01:30:39 AM,01:31:10 AM,31,v2866737108,https://www.twitch.tv/videos/2866737108
2026-09-06 01:31:21 AM,01:31:54 AM,33,v2866737402,https://www.twitch.tv/videos/2866737402
2026-09-06 01:32:04 AM,01:32:37 AM,33,v2866737668,https://www.twitch.tv/videos/2866737668
2026-09-06 01:32:47 AM,01:33:19 AM,32,v2866737921,https://www.twitch.tv/videos/2866737921
2026-09-06 01:33:30 AM,01:34:03 AM,33,v2866738181,https://www.twitch.tv/videos/2866738181
2026-09-06 01:34:13 AM,01:34:45 AM,32,v2866738434,https://www.twitch.tv/videos/2866738434
2026-09-06 01:34:56 AM,01:35:27 AM,31,v2866738721,https://www.twitch.tv/videos/2866738721
2026-09-06 01:35:38 AM,01:36:08 AM,30,v2866739011,https://www.twitch.tv/videos/2866739011
2026-09-06 01:36:18 AM,01:36:50 AM,32,v2866739283,https://www.twitch.tv/videos/2866739283
2026-09-06 01:37:01 AM,01:37:34 AM,33,v2866739540,https://www.twitch.tv/videos/2866739540
2026-09-06 01:37:45 AM,01:38:16 AM,31,v2866739771,https://www.twitch.tv/videos/2866739771
2026-09-06 01:38:27 AM,01:38:58 AM,31,v2866740031,https://www.twitch.tv/videos/2866740031
2026-09-06 01:39:08 AM,01:39:38 AM,30,v2866740276,https://www.twitch.tv/videos/2866740276
2026-09-06 01:39:49 AM,01:40:20 AM,31,v2866740487,https://www.twitch.tv/videos/2866740487
2026-09-06 01:40:30 AM,01:41:00 AM,30,v2866740735,https://www.twitch.tv/videos/2866740735
2026-09-06 01:41:11 AM,01:41:42 AM,31,v2866740989,https://www.twitch.tv/videos/2866740989
2026-09-06 01:41:53 AM,01:42:26 AM,33,v2866741248,https://www.twitch.tv/videos/2866741248
2026-09-06 01:42:36 AM,01:43:07 AM,31,v2866741535,https://www.twitch.tv/videos/2866741535
2026-09-06 01:43:17 AM,01:43:47 AM,30,v2866741795,https://www.twitch.tv/videos/2866741795
2026-09-06 01:43:58 AM,01:44:29 AM,31,v2866742013,https://www.twitch.tv/videos/2866742013
2026-09-06 01:44:41 AM,01:45:14 AM,33,v2866742271,https://www.twitch.tv/videos/2866742271
2026-09-06 01:45:25 AM,01:46:01 AM,36,v2866742554,https://www.twitch.tv/videos/2866742554
2026-09-06 01:46:11 AM,01:46:44 AM,33,v2866742835,https://www.twitch.tv/videos/2866742835
2026-09-06 01:46:56 AM,01:47:32 AM,36,v2866743086,https://www.twitch.tv/videos/2866743086
2026-09-06 01:47:43 AM,01:48:16 AM,33,v2866743385,https://www.twitch.tv/videos/2866743385
2026-09-06 01:48:26 AM,01:49:00 AM,34,v2866743672,https://www.twitch.tv/videos/2866743672
2026-09-06 01:49:11 AM,01:49:46 AM,35,v2866743975,https://www.twitch.tv/videos/2866743975
2026-09-06 01:49:57 AM,01:50:31 AM,34,v2866744272,https://www.twitch.tv/videos/2866744272
2026-09-06 01:50:42 AM,01:51:12 AM,30,v2866744582,https://www.twitch.tv/videos/2866744582
2026-09-06 01:51:22 AM,01:51:49 AM,27,v2866744792,https://www.twitch.tv/videos/2866744792
2026-09-06 01:52:00 AM,01:52:26 AM,26,v2866745036,https://www.twitch.tv/videos/2866745036
2026-09-06 01:52:37 AM,01:53:01 AM,24,v2866745268,https://www.twitch.tv/videos/2866745268
2026-09-06 01:53:12 AM,01:53:39 AM,27,v2866745493,https://www.twitch.tv/videos/2866745493
2026-09-06 01:53:49 AM,01:54:16 AM,27,v2866745710,https://www.twitch.tv/videos/2866745710
2026-09-06 01:54:26 AM,01:54:52 AM,26,v2866745933,https://www.twitch.tv/videos/2866745933
2026-09-06 01:55:02 AM,01:55:28 AM,26,v2866746186,https://www.twitch.tv/videos/2866746186
2026-09-06 01:55:39 AM,01:56:05 AM,26,v2866746445,https://www.twitch.tv/videos/2866746445
2026-09-06 01:56:15 AM,01:56:42 AM,27,v2866746721,https://www.twitch.tv/videos/2866746721
2026-09-06 01:56:53 AM,01:57:23 AM,30,v2866747003,https://www.twitch.tv/videos/2866747003
2026-09-06 01:57:34 AM,01:58:05 AM,31,v2866747298,https://www.twitch.tv/videos/2866747298
2026-09-06 01:58:15 AM,01:58:49 AM,34,v2866747577,https://www.twitch.tv/videos/2866747577
2026-09-06 01:59:00 AM,01:59:37 AM,37,v2866747902,https://www.twitch.tv/videos/2866747902
2026-09-06 01:59:48 AM,02:00:24 AM,36,v2866748263,https://www.twitch.tv/videos/2866748263
2026-09-06 02:00:35 AM,02:01:10 AM,35,v2866748715,https://www.twitch.tv/videos/2866748715
2026-09-06 02:01:21 AM,02:01:57 AM,36,v2866749081,https://www.twitch.tv/videos/2866749081
2026-09-06 02:02:08 AM,02:02:46 AM,38,v2866749435,https://www.twitch.tv/videos/2866749435
2026-09-06 02:02:57 AM,02:03:35 AM,38,v2866749784,https://www.twitch.tv/videos/2866749784
2026-09-06 02:03:45 AM,02:04:21 AM,36,v2866750151,https://www.twitch.tv/videos/2866750151
2026-09-06 02:04:32 AM,02:05:09 AM,37,v2866750470,https://www.twitch.tv/videos/2866750470
2026-09-06 02:05:20 AM,02:05:57 AM,37,v2866750788,https://www.twitch.tv/videos/2866750788
2026-09-06 02:06:07 AM,02:06:46 AM,39,v2866751091,https://www.twitch.tv/videos/2866751091
2026-09-06 02:06:57 AM,02:07:37 AM,40,v2866751389,https://www.twitch.tv/videos/2866751389
2026-09-06 02:07:48 AM,02:08:26 AM,38,v2866751745,https://www.twitch.tv/videos/2866751745
2026-09-06 02:08:37 AM,02:09:16 AM,39,v2866752040,https://www.twitch.tv/videos/2866752040
2026-09-06 02:09:26 AM,02:10:04 AM,38,v2866752391,https://www.twitch.tv/videos/2866752391
2026-09-06 02:10:15 AM,02:10:53 AM,38,v2866752696,https://www.twitch.tv/videos/2866752696
2026-09-06 02:11:04 AM,02:11:42 AM,38,v2866753058,https://www.twitch.tv/videos/2866753058
2026-09-06 02:11:53 AM,02:12:25 AM,32,v2866753403,https://www.twitch.tv/videos/2866753403
2026-09-06 02:12:36 AM,02:13:05 AM,29,v2866753687,https://www.twitch.tv/videos/2866753687
2026-09-06 02:13:16 AM,02:13:45 AM,29,v2866753951,https://www.twitch.tv/videos/2866753951
2026-09-06 02:13:56 AM,02:14:26 AM,30,v2866754221,https://www.twitch.tv/videos/2866754221
2026-09-06 02:14:37 AM,02:15:06 AM,29,v2866754452,https://www.twitch.tv/videos/2866754452
2026-09-06 02:15:17 AM,02:15:48 AM,31,v2866754735,https://www.twitch.tv/videos/2866754735
2026-09-06 02:15:58 AM,02:16:29 AM,31,v2866755014,https://www.twitch.tv/videos/2866755014
2026-09-06 02:16:40 AM,02:17:13 AM,33,v2866755281,https://www.twitch.tv/videos/2866755281
2026-09-06 02:17:23 AM,02:17:55 AM,32,v2866755589,https://www.twitch.tv/videos/2866755589
2026-09-06 02:18:05 AM,02:18:36 AM,31,v2866755874,https://www.twitch.tv/videos/2866755874
2026-09-06 02:18:47 AM,02:19:20 AM,33,v2866756136,https://www.twitch.tv/videos/2866756136
2026-09-06 02:19:31 AM,02:20:06 AM,35,v2866756429,https://www.twitch.tv/videos/2866756429
2026-09-06 02:20:17 AM,02:20:54 AM,37,v2866756742,https://www.twitch.tv/videos/2866756742
2026-09-06 02:21:04 AM,02:21:41 AM,37,v2866757025,https://www.twitch.tv/videos/2866757025
2026-09-06 02:21:52 AM,02:22:27 AM,35,v2866757340,https://www.twitch.tv/videos/2866757340
2026-09-06 02:22:38 AM,02:23:09 AM,31,v2866757606,https://www.twitch.tv/videos/2866757606
2026-09-06 02:23:21 AM,02:23:53 AM,32,v2866757871,https://www.twitch.tv/videos/2866757871
2026-09-06 02:24:03 AM,02:24:35 AM,32,v2866758184,https://www.twitch.tv/videos/2866758184
2026-09-06 02:24:46 AM,02:25:17 AM,31,v2866758462,https://www.twitch.tv/videos/2866758462
2026-09-06 02:25:28 AM,02:25:59 AM,31,v2866758749,https://www.twitch.tv/videos/2866758749
2026-09-06 02:26:09 AM,02:26:38 AM,29,v2866759025,https://www.twitch.tv/videos/2866759025
2026-09-06 02:26:48 AM,02:27:16 AM,28,v2866759256,https://www.twitch.tv/videos/2866759256
2026-09-06 02:27:27 AM,02:27:56 AM,29,v2866759519,https://www.twitch.tv/videos/2866759519
2026-09-06 02:28:07 AM,02:28:37 AM,30,v2866759781,https://www.twitch.tv/videos/2866759781
2026-09-06 02:28:48 AM,02:29:18 AM,30,v2866759994,https://www.twitch.tv/videos/2866759994
2026-09-06 02:29:29 AM,02:29:59 AM,30,v2866760254,https://www.twitch.tv/videos/2866760254
2026-09-06 02:30:10 AM,02:30:42 AM,32,v2866760548,https://www.twitch.tv/videos/2866760548
2026-09-06 02:30:53 AM,02:31:30 AM,37,v2866760834,https://www.twitch.tv/videos/2866760834
2026-09-06 02:31:41 AM,02:32:19 AM,38,v2866761208,https://www.twitch.tv/videos/2866761208
2026-09-06 02:32:29 AM,02:33:06 AM,37,v2866761572,https://www.twitch.tv/videos/2866761572
2026-09-06 02:33:17 AM,02:33:54 AM,37,v2866761902,https://www.twitch.tv/videos/2866761902
2026-09-06 02:34:05 AM,02:34:42 AM,37,v2866762204,https://www.twitch.tv/videos/2866762204
2026-09-06 02:34:52 AM,02:35:27 AM,35,v2866762450,https://www.twitch.tv/videos/2866762450
2026-09-06 02:35:38 AM,02:36:15 AM,37,v2866762701,https://www.twitch.tv/videos/2866762701
2026-09-06 02:36:27 AM,02:37:05 AM,38,v2866763027,https://www.twitch.tv/videos/2866763027
2026-09-06 02:37:15 AM,02:37:48 AM,33,v2866763333,https://www.twitch.tv/videos/2866763333
2026-09-06 02:37:58 AM,02:38:30 AM,32,v2866763629,https://www.twitch.tv/videos/2866763629
2026-09-06 02:38:41 AM,02:39:15 AM,34,v2866763907,https://www.twitch.tv/videos/2866763907
2026-09-06 02:39:26 AM,02:40:00 AM,34,v2866764194,https://www.twitch.tv/videos/2866764194
2026-09-06 02:40:12 AM,02:40:47 AM,35,v2866764474,https://www.twitch.tv/videos/2866764474
2026-09-06 02:40:58 AM,02:41:38 AM,40,v2866764764,https://www.twitch.tv/videos/2866764764
2026-09-06 02:41:49 AM,02:42:31 AM,42,v2866765079,https://www.twitch.tv/videos/2866765079
2026-09-06 02:42:42 AM,02:43:22 AM,40,v2866765393,https://www.twitch.tv/videos/2866765393
2026-09-06 02:43:32 AM,02:44:09 AM,37,v2866765725,https://www.twitch.tv/videos/2866765725
2026-09-06 02:44:20 AM,02:44:57 AM,37,v2866766012,https://www.twitch.tv/videos/2866766012
2026-09-06 02:45:08 AM,02:45:45 AM,37,v2866766360,https://www.twitch.tv/videos/2866766360
2026-09-06 02:45:56 AM,02:46:34 AM,38,v2866766704,https://www.twitch.tv/videos/2866766704
2026-09-06 02:46:45 AM,02:47:22 AM,37,v2866767024,https://www.twitch.tv/videos/2866767024
2026-09-06 02:47:33 AM,02:48:07 AM,34,v2866767341,https://www.twitch.tv/videos/2866767341
2026-09-06 02:48:18 AM,02:48:49 AM,31,v2866767643,https://www.twitch.tv/videos/2866767643
2026-09-06 02:49:00 AM,02:49:32 AM,32,v2866767905,https://www.twitch.tv/videos/2866767905
2026-09-06 02:49:43 AM,02:50:17 AM,34,v2866768139,https://www.twitch.tv/videos/2866768139
2026-09-06 02:50:28 AM,02:51:02 AM,34,v2866768443,https://www.twitch.tv/videos/2866768443
2026-09-06 02:51:13 AM,02:51:50 AM,37,v2866768765,https://www.twitch.tv/videos/2866768765
2026-09-06 02:52:00 AM,02:52:37 AM,37,v2866769087,https://www.twitch.tv/videos/2866769087
2026-09-06 02:52:49 AM,02:53:27 AM,38,v2866769409,https://www.twitch.tv/videos/2866769409
2026-09-06 02:53:37 AM,02:54:14 AM,37,v2866769737,https://www.twitch.tv/videos/2866769737
2026-09-06 02:54:25 AM,02:55:02 AM,37,v2866770072,https://www.twitch.tv/videos/2866770072
2026-09-06 02:55:13 AM,02:55:52 AM,39,v2866770431,https://www.twitch.tv/videos/2866770431
2026-09-06 03:44:31 AM,03:44:44 AM,13,v2866791802,https://www.twitch.tv/videos/2866791802
2026-09-06 03:44:54 AM,03:45:07 AM,13,v2866791989,https://www.twitch.tv/videos/2866791989
2026-09-06 03:45:16 AM,03:45:34 AM,18,v2866792143,https://www.twitch.tv/videos/2866792143
2026-09-06 03:45:44 AM,03:46:07 AM,23,v2866792320,https://www.twitch.tv/videos/2866792320
2026-09-06 03:46:17 AM,03:46:40 AM,23,v2866792566,https://www.twitch.tv/videos/2866792566
2026-09-06 03:46:49 AM,03:47:15 AM,26,v2866792809,https://www.twitch.tv/videos/2866792809
2026-09-06 03:47:26 AM,03:47:59 AM,33,v2866793079,https://www.twitch.tv/videos/2866793079
2026-09-06 03:48:09 AM,03:48:46 AM,37,v2866793384,https://www.twitch.tv/videos/2866793384
2026-09-06 03:48:56 AM,03:49:39 AM,43,v2866793749,https://www.twitch.tv/videos/2866793749
2026-09-06 03:49:50 AM,03:50:40 AM,50,v2866794146,https://www.twitch.tv/videos/2866794146
2026-09-06 03:50:50 AM,03:51:39 AM,49,v2866794628,https://www.twitch.tv/videos/2866794628
2026-09-06 03:51:50 AM,03:52:32 AM,42,v2866795142,https://www.twitch.tv/videos/2866795142
2026-09-06 03:52:44 AM,03:53:27 AM,43,v2866795501,https://www.twitch.tv/videos/2866795501
2026-09-06 03:53:37 AM,03:54:22 AM,45,v2866795856,https://www.twitch.tv/videos/2866795856
2026-09-06 03:54:33 AM,03:55:16 AM,43,v2866796299,https://www.twitch.tv/videos/2866796299
2026-09-06 03:55:26 AM,03:56:05 AM,39,v2866796752,https://www.twitch.tv/videos/2866796752
2026-09-06 03:56:16 AM,03:56:53 AM,37,v2866797167,https://www.twitch.tv/videos/2866797167
2026-09-06 03:57:03 AM,03:57:41 AM,38,v2866797565,https://www.twitch.tv/videos/2866797565
2026-09-06 03:57:52 AM,03:58:28 AM,36,v2866797936,https://www.twitch.tv/videos/2866797936
2026-09-06 03:58:39 AM,03:59:15 AM,36,v2866798357,https://www.twitch.tv/videos/2866798357
2026-09-06 03:59:26 AM,04:00:13 AM,47,v2866798741,https://www.twitch.tv/videos/2866798741
2026-09-06 04:00:24 AM,04:01:12 AM,48,v2866799413,https://www.twitch.tv/videos/2866799413
2026-09-06 04:01:22 AM,04:02:06 AM,44,v2866800051,https://www.twitch.tv/videos/2866800051
2026-09-06 04:02:17 AM,04:03:06 AM,49,v2866800600,https://www.twitch.tv/videos/2866800600
2026-09-06 04:03:17 AM,04:04:08 AM,51,v2866801188,https://www.twitch.tv/videos/2866801188
2026-09-06 04:04:19 AM,04:05:09 AM,50,v2866801726,https://www.twitch.tv/videos/2866801726
2026-09-06 04:05:19 AM,04:06:09 AM,50,v2866802205,https://www.twitch.tv/videos/2866802205
2026-09-06 04:06:20 AM,04:06:57 AM,37,v2866802725,https://www.twitch.tv/videos/2866802725
2026-09-06 04:07:08 AM,04:07:47 AM,39,v2866803133,https://www.twitch.tv/videos/2866803133
2026-09-06 04:07:57 AM,04:08:34 AM,37,v2866803544,https://www.twitch.tv/videos/2866803544
2026-09-06 04:08:44 AM,04:09:22 AM,38,v2866803925,https://www.twitch.tv/videos/2866803925
2026-09-06 04:09:33 AM,04:10:11 AM,38,v2866804332,https://www.twitch.tv/videos/2866804332
2026-09-06 04:10:22 AM,04:11:13 AM,51,v2866804748,https://www.twitch.tv/videos/2866804748
2026-09-06 04:11:24 AM,04:12:16 AM,52,v2866805237,https://www.twitch.tv/videos/2866805237
2026-09-06 04:12:26 AM,04:13:20 AM,54,v2866805751,https://www.twitch.tv/videos/2866805751
2026-09-06 04:13:32 AM,04:14:25 AM,53,v2866806252,https://www.twitch.tv/videos/2866806252
2026-09-06 04:14:36 AM,04:15:28 AM,52,v2866806709,https://www.twitch.tv/videos/2866806709
2026-09-06 04:15:38 AM,04:16:30 AM,52,v2866807196,https://www.twitch.tv/videos/2866807196
2026-09-06 04:16:41 AM,04:17:19 AM,38,v2866807702,https://www.twitch.tv/videos/2866807702
2026-09-06 04:17:29 AM,04:18:06 AM,37,v2866808092,https://www.twitch.tv/videos/2866808092
2026-09-06 04:18:17 AM,04:18:52 AM,35,v2866808482,https://www.twitch.tv/videos/2866808482
2026-09-06 04:19:02 AM,04:19:36 AM,34,v2866808791,https://www.twitch.tv/videos/2866808791
2026-09-06 04:19:47 AM,04:20:23 AM,36,v2866809137,https://www.twitch.tv/videos/2866809137
